UID,SLX,filename,cellcycle,min_ploidy,max_ploidy
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001389_R63-C31.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001395_R63-C37.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001392_R63-C34.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001393_R63-C35.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000181_R45-C47.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000180_R45-C46.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000178_R45-C44.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000177_R45-C43.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000176_R45-C42.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000175_R45-C41.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000174_R45-C40.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000183_R45-C49.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000182_R45-C48.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001660_R67-C30.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001018_R57-C68.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000610_R51-C68.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000611_R51-C69.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000569_R51-C27.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000604_R51-C62.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000605_R51-C63.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000602_R51-C60.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000603_R51-C61.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000608_R51-C66.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000609_R51-C67.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000606_R51-C64.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000607_R51-C65.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001148_R59-C62.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001146_R59-C60.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001147_R59-C61.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001152_R59-C66.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001150_R59-C64.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001151_R59-C65.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001154_R59-C68.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001155_R59-C69.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000951_R56-C69.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000950_R56-C68.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000943_R56-C61.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000942_R56-C60.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000945_R56-C63.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000944_R56-C62.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000949_R56-C67.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000279_R47-C09.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000278_R47-C08.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000275_R47-C05.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000277_R47-C07.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000276_R47-C06.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000273_R47-C03.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000268_R46-C66.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000266_R46-C64.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000265_R46-C63.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000262_R46-C60.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000263_R46-C61.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000271_R46-C69.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001691_R67-C61.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000780_R54-C34.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001692_R67-C62.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001695_R67-C65.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001697_R67-C67.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000781_R54-C35.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001698_R67-C68.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001543_R65-C49.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001542_R65-C48.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001535_R65-C41.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001534_R65-C40.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000339_R47-C69.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001536_R65-C42.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001539_R65-C45.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001538_R65-C44.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001541_R65-C47.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001540_R65-C46.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001202_R60-C48.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001203_R60-C49.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001194_R60-C40.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001195_R60-C41.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001196_R60-C42.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001197_R60-C43.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001198_R60-C44.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001199_R60-C45.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001200_R60-C46.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001201_R60-C47.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000416_R49-C10.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000417_R49-C11.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000418_R49-C12.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000419_R49-C13.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000420_R49-C14.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000421_R49-C15.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000422_R49-C16.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000423_R49-C17.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000424_R49-C18.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000425_R49-C19.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000001_R43-C03.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000003_R43-C05.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000002_R43-C04.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000005_R43-C07.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000004_R43-C06.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000785_R54-C39.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001577_R66-C15.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001576_R66-C14.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001579_R66-C17.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001578_R66-C16.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001573_R66-C11.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001572_R66-C10.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001575_R66-C13.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001574_R66-C12.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001581_R66-C19.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001580_R66-C18.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001365_R63-C07.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001364_R63-C06.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001363_R63-C05.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001361_R63-C03.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001367_R63-C09.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001366_R63-C08.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001485_R64-C59.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001484_R64-C58.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001479_R64-C53.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001478_R64-C52.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001477_R64-C51.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001476_R64-C50.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001483_R64-C57.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001482_R64-C56.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001480_R64-C54.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001214_R60-C60.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000333_R47-C63.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001215_R60-C61.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000332_R47-C62.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000184_R45-C50.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000185_R45-C51.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000186_R45-C52.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000187_R45-C53.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000188_R45-C54.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000190_R45-C56.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000191_R45-C57.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000192_R45-C58.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000193_R45-C59.bam,D,1.7,2.3
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001429_R60-C53.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000881_R30-C31.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000880_R30-C30.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000882_R30-C32.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000884_R30-C35.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000883_R30-C34.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000886_R30-C37.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000885_R30-C36.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001190_R42-C19.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000512_R16-C07.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001187_R42-C14.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000902_R31-C21.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001188_R42-C16.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000789_R25-C13.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000901_R31-C20.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000907_R31-C27.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000905_R31-C25.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000849_R28-C46.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000904_R31-C24.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001207_R43-C26.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001432_R61-C50.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001433_R61-C53.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000301_R10-C53.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000303_R10-C55.bam,D,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000305_R10-C57.bam,D,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000304_R10-C56.bam,D,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000306_R10-C59.bam,D,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001205_R43-C23.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000923_R31-C52.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000922_R31-C51.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001411_R57-C49.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001407_R57-C41.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001408_R57-C43.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001409_R57-C45.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001410_R57-C47.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000053_R04-C34.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000054_R04-C36.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000055_R04-C37.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000052_R04-C33.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000978_R33-C51.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000979_R33-C52.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001008_R34-C51.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001007_R34-C50.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000867_R29-C51.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000866_R29-C50.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000256_R09-C28.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000257_R09-C29.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000255_R09-C24.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000254_R09-C23.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000252_R09-C21.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001186_R42-C13.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000128_R06-C24.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000125_R06-C21.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000127_R06-C23.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000320_R11-C09.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000319_R11-C08.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000129_R06-C29.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000558_R17-C18.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000559_R17-C19.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000553_R17-C12.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000554_R17-C13.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000551_R17-C10.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000552_R17-C11.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000556_R17-C16.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000557_R17-C17.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000555_R17-C15.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001068_R37-C23.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001069_R37-C27.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001071_R37-C29.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001070_R37-C28.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000413_R13-C40.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000414_R13-C43.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000415_R13-C44.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000417_R13-C47.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000416_R13-C46.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000418_R13-C48.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001183_R42-C07.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001425_R60-C41.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001424_R60-C40.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001427_R60-C46.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001426_R60-C45.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001428_R60-C48.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001184_R42-C09.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000868_R30-C07.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000513_R16-C13.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000869_R30-C08.bam,G1,2.4,2.9
